Name,Smile,AKTIP_hit,BCL2_hit,BCL_XL_hit,BCL_XL_SS_hit,CKIT_hit,ENE_A9_hit,EWSR1_hit,FGFR_hit,Glutamine_RS_hit,HBV_hit,HIV_SL3_hit,KLF6_mut_hit,KLF6_wt_hit,KRAS_hit,MYB_hit,MYCN_hit,MYC_Pu22_hit,MALAT1_hit,NRAS_hit,PreQ1_hit,Pre_miR_17_hit,Pre_miR_21_hit,Pre_miR_31_hit,Pro_mut_hit,Pro_wt_hit,RB1_hit,RRE2B_MeA_hit,RRE2B_hit,SAM_ll_hit,TPP_hit,TERRA_hit,VEGF_hit,ZTP_hit,Zika3PrimeUTR_hit,Zika_NS5_hit,MTOR_hit
7790-2411,Cc1cc(C)c2c(c1)sc(NCc1ccc(c(c1)OC)O)n2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
77913,c1c(-c2ccccc2)nc2n1cccc2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7796-0009,CC1(C)CC(CCN)(CCO1)Cc1ccccc1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7796-0035,CC1(C)CC(CCN)(CCO1)c1ccccc1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7796-0042,CC1(C)CC(CCNCc2ccc(cc2)N(C)C)(CCO1)c1ccccc1OC,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7796-0682,Cc1cc(nc(N)n1)Oc1ccc(cc1)C(=O)OC,1,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7797-0004,C1Cc2c(C1)c(c1ccccc1)nc1c2c(N)n[nH]1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7797-0100,CCCCc1c2CCCc2c2c(N)n[nH]c2n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7798-0734,Cc1cc(c2ccc(cc2)[Cl])n2c(n1)nc(N)n2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7798-0736,COc1ccc(cc1)c1cc(C(F)(F)F)n2c(n1)nc(N)n2,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
78130,COc(cc1)ccc1/N=N/c(cc1)c(N)nc1N,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7834-0155,CC(=C)CSC1=NC(C=C(N)N1c1ccc(cc1)F)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7848-0008,Cc1c(c2ccc(c(c2)OC)OC)c(N)n(Cc2ccccc2)n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7848-0019,Cc1c(c2ccc(c(c2)OC)OC)c2ncc(c3ccccc3)c(N)n2n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7848-0020,Cc1c(c2ccc(c(c2)OC)OC)c2ncc(c3ccc(cc3)[Cl])c(N)n2n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7848-0024,Cc1c(c2ccc(c(c2)OC)OC)c2ncc(C#N)c(N)n2n1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7848-0025,CCOC(c1cnc2c(c3ccc(c(c3)OC)OC)c(C)nn2c1N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7850-0011,C(CNC1=CC(=O)Oc2ccccc12)c1c[nH]c2ccccc12,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7850-0049,CC(CNC1=CNC(NC1=O)=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7850-0065,CC(c1ccccc1)NC1=CC(=O)Oc2ccccc12,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7850-0075,CC(CNC1=CC(=O)Oc2ccccc12)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7850-0223,CC1=C(C(N(c2ccccc2)N1C)=O)NC1=CC(=O)Oc2ccccc12,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,1.0
78609,CCOC(Nc1csnn1)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7861-0350,COc1ccc(cc1)N1C(CC(C1=O)Nc1ccc(cc1)N1CCOCC1)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7861-1032,C1C(C(N(C1=O)c1ccc2c(c1)OCO2)=O)Nc1ccc(cc1)N1CCOCC1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
78623,NC(CCC(C(O)=O)N(C(c(cc1)c2cc1O)=O)C2=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7867,Cn(c1n2)ncc1c(Nc(cccc1)c1Cl)nc2Cl,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
78697,[O-][N+](c(cc1)cc2c1N=C1Nc(cccc3)c3N=C12)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
78846,CCCNC(C1(CCCC1)NC(c(cccc1)c1C(NCCC)=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
78999,Cc([nH]1)nnc1SCC(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79010,Cc1nnc2n1c(C)cc(C)c2,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79139,Nc1ccc(/C=C/c2ccc3ncccc3c2)cc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79253,Nc(cc1)ccc1OC(Nc(cc1)ccc1O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79486,CCOC(CNCc(cc1C)c(C)c2c1[nH]c1c2cccc1)OCC,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7950,Nc(cc(cc1)-c2ccccc2)c1O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79538,OCc1c(CO)nnn1-c1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7954-0347,CC1=CC2=C(C(C(C#N)=C(N)O2)c2cccs2)C(=O)O1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-0351,CC1=CC2=C(C(C(C#N)=C(N)O2)c2ccccc2F)C(=O)O1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-1375,COC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1ccc(c(c1)[Cl])[Cl])=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-1503,CCOC(c1c(c2c(cc(C)nc2s1)C(F)(F)F)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-2541,c1cnccc1c1ccc2c(c(C(Nc3ccc(cc3)F)=O)sc2n1)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-2925,Cc1ccc(cc1)C(c1c(c2c(cc(C)nc2s1)c1cccs1)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3648,C(C1C(c2ccncc2)c2c(ncnc2OC=1N)O)#N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3867,COCCOC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1ccc(cc1)[Cl])=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3868,CC(C)OC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1ccccc1[Cl])=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3869,COC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1ccccc1[Br])=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3937,COCCOC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1ccccc1)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3940,COC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1cccc(c1)F)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-3941,COCCOC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1cccc(c1)F)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4006,COC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1c(cccc1[Cl])F)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4074,C(C1C(C2=C(c3ccccc3SC2=O)OC=1N)c1ccccc1F)#N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4117,C(C1=CC(C2=C(C(C(C#N)=C(N)O2)c2ccccc2C(F)(F)F)O1)=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4152,C(C1C(C2=C(c3ccccc3SC2=O)OC=1N)c1c(cccc1[Cl])F)#N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4153,COc1ccccc1C1C(C#N)=C(N)OC2=C1C(=O)Sc1ccccc12,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4215,C(C1=CC(C2=C(C(C(C#N)=C(N)O2)c2c(cccc2[Cl])F)O1)=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-4265,CC(C)Oc1ccccc1C1C(C#N)=C(N)OC2=C1OC(CO)=CC2=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5023,CC(C)(C)C(c1c(c(Nc2ccc(cc2F)[Cl])ns1)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5024,CNc1c(c(C(c2ccc(cc2)F)=O)sn1)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5027,CNc1c(c(C(c2ccc(cc2)[Cl])=O)sn1)N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5036,Cc1ccc(cc1C)C1C(C#N)=C(N)OC2=C1OC(CO)=CC2=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5049,COc1ccc(CNC(c2c(c3c4CCCc4sc3nc2N)C(F)(F)F)=O)cc1,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5063,CCOC(C1C(C2=C(C(C=C(CO)O2)=O)OC=1N)c1cc(ccc1F)F)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5066,C(C1=CC(C2=C(C(C(C#N)=C(N)O2)c2ccc(cc2F)F)O1)=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5081,C(C1=CC(C2=C(C(C(C#N)=C(N)O2)c2ccc(c(c2)F)Oc2ccccc2)O1)=O)O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5098,C(C1C(C2=C(c3ccccc3NC2=O)OC=1N)c1ccccc1)#N,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5103,CC(C)Oc1ccc(cc1OC)C1C(C#N)=C(N)OC2=C1C(Nc1ccccc12)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5119,CCOC(C1=C(C)OC(=C(C#N)C12C(N(Cc1ccccc1)c1ccccc12)=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5120,CC(C)OC(C1=C(C)OC(=C(C#N)C12C(N(Cc1ccccc1)c1ccccc12)=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5123,CC1=C(C(=O)OC)C2(C(C#N)=C(N)O1)C(N(Cc1cccc(c1)[Br])c1ccccc12)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5124,CCOC(C1=C(C)OC(=C(C#N)C12C(N(Cc1cccc(c1)[Br])c1ccccc12)=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5129,CC1=C(C(=O)OC)C2(C(C#N)=C(N)O1)C(N(C)c1ccc(cc12)[Br])=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5131,CCOC(C1=C(C)OC(=C(C#N)C12C(N(C)c1ccc(cc12)[Br])=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7954-5132,CC(C)OC(C1=C(C)OC(=C(C#N)C12C(N(C)c1ccc(cc12)[Br])=O)N)=O,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
79559,CC(C(OC(C(C=C1)=O)=CC=C1/N=N/c1ccc(C)cc1)=O)=C,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
79582,[O-][n+]1nc2ccccc2c2ccccc12,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7962,CCC(C)(C)c(cc1)ccc1Oc1cccc(C(O)=O)c1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,0,0.0,0.0,0,
7969518,C(CCOc1cccc2ccccc12)CNCCN1CCOCC1.[Cl],0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7969636,CC(CNCCCSc1ccc(C)cc1)O.C(C(O)=O)(O)=O,0,0,0,0.0,0,0.0,1,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7969784,C=CCc1cc(ccc1OCCNCCN1CCOCC1)[Cl].C(C(O)=O)(O)=O,0,0,0,1.0,0,0.0,1,0,,0,0,0,0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0.0,0.0,0,0.0
7969809,C(CN1CCOCC1)NCCOc1ccccc1OCc1ccccc1.C(C(O)=O)(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7969865,C(CCOc1ccccc1c1ccccc1)CNCCN1CCOCC1.[Cl],0,0,0,1.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7969993,CSc1ccc(C=C2C(C3CCN2CC3)O)cc1,0,0,0,0.0,0,0.0,0,1,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7970027,Cc1cc2c(cc1C)NC1CC(CC(C=1C(c1ccccn1)N2)=O)c1cccs1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7970451,C(CCOc1cccc(c1)C(F)(F)F)CNCCN1CCOCC1.C(C(O)=O)(O)=O,0,0,0,0.0,0,0.0,1,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7970741,C(CN1CCOCC1)NCCOCCOc1cccc2ccccc12.C(C(O)=O)(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7970886,CC1(C)CC(CC(C)(C)N1)NC(CN(C)S(c1ccc(cc1)[Br])(=O)=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7971600,COc1cc(C=C2C(C3CCN2CC3)O)ccc1OCc1ccccc1,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7971722,C1CN(CCC1Nc1ccccc1[Cl])C(c1ccco1)=O.C(C(F)(F)F)(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7971888,CC(CNCCNCc1cc(c(c(c1)[Br])OC)OC)O.[Cl].[Cl],0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,0.0
7972158,CCOC(C1C(c2ccc3c(c2)OCO3)NC(NC=1CNCc1ccccc1[Cl])=O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7972191,C(c1ccc(cc1)[Cl])NCc1ccco1.[Cl],0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7972195,C(c1nnc(c2ccccc2)o1)Nc1ccc(cc1)OC(F)(F)F,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7972224,C1CN(CCC1Nc1ccccc1[Cl])S(c1ccc2ccccc2c1)(=O)=O.C(C(F)(F)F)(O)=O,0,0,0,0.0,0,0.0,0,0,,0,0,0,0,0,0,,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
